Patch ID,Execution,Task Name,Topology,Test,OperationsTotal,DocumentsTotal,SizeTotal,DurationTotal,OverheadTotal,ErrorsTotal,AverageLatency,AverageSize,OperationThroughput,DocumentThroughput,SizeThroughput,LatencyMin,LatencyMax,Latency50thPercentile,Latency80thPercentile,Latency90thPercentile,Latency95thPercentile,Latency99thPercentile,WorkersMin,WorkersMax,ErrorRate
63e149bf3e8e862138abedc7,1,insert_only_hf_10_1_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,5705738000000,7781034547,0,56981383.08187,173.77233,17.526216591087778,17.526216591087778,3045.5714931179805,23865083,145383479,57648895.5,59952690.2,60628102.53333333,61085364.05,62570152.87999999,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_hf_10_1_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,3430389000000,8185145318,0,534128834.28912,173.77233,29.151212879938686,29.151212879938686,5065.674184472956,33475772,34550239202,184791008.5,413719214.9999999,806530093.0666666,2374587853.399992,7671099532.783315,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_hf_10_1_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,3103047000000,8187360456,0,122708656.96371,173.77233,32.22638909433212,32.22638909433212,5600.054720408682,28413531,16685866748,71466018.5,137448207.19999996,194958790.86666664,266669162.54999894,671464673.5399942,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_hf_10_1_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,3016765000000,9661286434,0,232509436.95933,173.77233,33.14809075284286,33.14809075284286,5760.220965172959,40011372,20925768806,105466514.5,218460802.59999996,339161949.5333333,550770935.8999997,2660176870.4666033,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_hf_10_4_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,5705445000000,9635993378,0,56960138.55142,173.77233,17.527116640332174,17.527116640332174,3045.727896772294,22086306,160963779,57784876.5,59456808.2,60132179,60882344.24999999,63234943.08666666,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_hf_10_4_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,3025457000000,10339243787,0,475041772.81201,173.77233,33.05285779966465,33.05285779966465,5743.672113006399,24303530,28281402002,253979447.5,517973724.19999975,790483714.4666666,1246134832.2999868,4570801825.696628,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_hf_10_4_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,2449371000000,8711577777,0,97090974.85231,173.77233,40.82680818871457,40.82680818871457,7094.56958541601,30475859,8725174659,75290495,115113780.19999997,152335944,195128029.44999975,325494228.649999,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_hf_10_4_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,2449839000000,9555180101,0,193249074.34358,173.77233,40.81900892262716,40.81900892262716,7093.214288775712,32913380,11590437687,124430282,228481013.2,321334381.4,431334383.5999991,955695914.9099971,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_hf_10_8_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,5933549000000,8609203970,0,59251432.25773,173.77233,16.853319994492335,16.853319994492335,2928.6406836785204,24442806,161067339,59993271,62037438.2,62629981.266666666,62996487.25,64062141.353333324,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_hf_10_8_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,2545072000000,7684372530,0,402144870.5884,173.77233,39.291619254779434,39.291619254779434,6827.796227375885,24612971,16281713080,250093504.5,476808994.79999995,683134719.1333333,933795400.3999963,2498910341.5899844,16,16,0
63e149bf3e8e862138abedc7,1,insert_only_hf_10_8_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,2234880000000,7589932493,0,88734219.24341,173.77233,44.74513172966781,44.74513172966781,7775.465796821305,32369710,6562960185,76546217,82238595.2,134988403.89999998,162043558.59999996,252326893.5999976,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_hf_10_8_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,2135650000000,9910477293,0,168949897.54922,173.77233,46.82415189754875,46.82415189754875,8136.741975510969,48947395,15084296272,126869283,209700471.99999988,268948352.46666664,352883661.6499996,593492944.3366653,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_16_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,218119000000,5140663370,0,2131440.75237,173.77233,458.46533314383436,458.46533314383436,79668.58916463032,997969,130403128,2006567,2454266.999999999,2803620.7666666666,3041823.8999999985,3723161.06333333,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_16_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,20100000000,17752800452,0,3095477.36323,173.77233,4975.124378109453,4975.124378109453,864538.9552238806,1065514,569732280,2900242,3364010.1999999993,3694450.7666666666,4028570.8999999985,4900036.086666665,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_16_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,62260000000,9484724437,0,2399016.09056,173.77233,1606.1676839062,1606.1676839062,279107.5008030839,1023889,192238244,2390800,2846712.1999999997,3133214.1333333333,3463219.649999999,4104582.4066666407,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_16_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,39278000000,15459339661,0,3008502.25034,173.77233,2545.9544783339275,2545.9544783339275,442416.4417740211,1245874,314663780,2878349.5,3148329,3409672.8,3808784.849999999,5058451.533333296,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_1_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,206843000000,4928889253,0,2020851.87366,173.77233,483.4584685002635,483.4584685002635,84011.7045295224,942835,135576731,1968061.5,2236109.8,2583976.2666666666,2769298.05,3190252.129999985,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_1_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,27586000000,19031912474,0,4275363.12885,173.77233,3625.027187703908,3625.027187703908,629929.4207206555,1181111,598672874,3915734.5,4814474,5501854.8,6368697.849999992,10650428.203333283,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_1_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,66116000000,10517884243,0,2547809.66251,173.77233,1512.493193780628,1512.493193780628,262829.46639240126,1211181,191806265,2518769,2910544.6,3154633.1333333333,3407733.699999998,4093452.8733333293,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_1_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,42117000000,12709754222,0,3250112.8268,173.77233,2374.338153239785,2374.338153239785,412594.2730963744,1122912,302895220,2993899,3624790.8,4158030.6999999997,4840681.749999997,8224219.629999956,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_4_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,219159000000,5204314774,0,2141511.99007,173.77233,456.2897257242459,456.2897257242459,79290.52879416314,996355,153175949,2015604.5,2424705.5999999996,2821995.0666666664,3117151.4499999983,4118581.8266666587,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_4_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,19799000000,17621328883,0,3048741.97581,173.77233,5050.76013940098,5050.76013940098,877682.3576948331,1112933,551094265,2857805,3337150.5999999996,3670047.6333333333,3991086.049999999,4856641.266666624,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_4_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,67764000000,11467443801,0,2603857.17539,173.77233,1475.7098164216989,1475.7098164216989,256437.5332034709,1066339,208223910,2527030.5,3062339.4,3395461.966666667,3700553.05,4534328.859999972,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_4_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,38533000000,13244559590,0,2968008.62469,173.77233,2595.1781589806137,2595.1781589806137,450970.1554511717,1064477,356029995,2874272,3196743.6,3451248.3333333335,3748582.099999997,4659747.549999971,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_8_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,213355000000,4953717011,0,2085675.51895,173.77233,468.70239741276276,468.70239741276276,81447.50767500176,964231,129707150,1994540.5,2360469.8,2711360.7333333334,2947959.1999999997,3610129.1733333305,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_8_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,21311000000,19051007058,0,3283825.19266,173.77233,4692.412369199005,4692.412369199005,815411.4307165314,1065262,650235396,3064034,3608599,3982492.0666666664,4356764.949999998,5275816.413333316,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_8_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,61260000000,9070561770,0,2365309.68025,173.77233,1632.3865491348351,1632.3865491348351,283663.61410381977,1011941,196780959,2369788,2771249,3032599.8,3347299.05,3992631.9833333297,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_hf_1_8_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,38964000000,12520446431,0,2997477.68351,173.77233,2566.47161482394,2566.47161482394,445981.75238681864,1112182,304351577,2875860.5,3287475.1999999997,3631888,4014433.05,5612549.426666635,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_16_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,2613101000000,7247316473,0,26060288.77813,173.77233,38.26870832776842,38.26870832776842,6650.042612206723,10664763,150910138,26248782.5,27439713.8,28024332.966666665,28621326.549999997,30829882.37666666,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_16_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,906955000000,7971006226,0,144646285.85829,173.77233,110.25905364654254,110.25905364654254,19159.972655754696,10691702,5810864585,122713242.5,144148124.19999993,225097035.96666664,264041429.44999996,425224229.77333033,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_16_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,903750000000,5869142722,0,36071706.37161,173.77233,110.65006915629323,110.65006915629323,19227.92033195021,14977399,470222045,34755287,37734442.4,39763478.766666666,44459842.24999988,73947180.59666657,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_16_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,817220000000,6172648436,0,65193049.57184,173.77233,122.36607033601723,122.36607033601723,21263.837155233596,10781099,779275517,60464086,67009572.99999999,77322271.6,114018166.89999989,164347306.0499997,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_1_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,2583153000000,6427350031,0,25769074.05757,173.77233,38.7123797932217,38.7123797932217,6727.140436513053,9782242,142876504,26097379.5,27288693.2,27722881.466666665,27957450.799999997,28492655.43999999,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_1_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,1352631000000,9852599996,0,210973208.22088,173.77233,73.92999273268171,73.92999273268171,12846.987094041167,10113321,17205682665,102404879,206389868.4,316163801.2,501602478.2499979,2476454573.9899983,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_1_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,1097745000000,7118260642,0,43529727.54204,173.77233,91.09583737571113,91.09583737571113,15829.935914078407,14237695,8267110364,32746127.5,51901232.99999999,67283098.26666667,87648672.59999993,149802726.07666653,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_1_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,1096610000000,6428128187,0,85390646.52113,173.77233,91.19012228595399,91.19012228595399,15846.320022615151,10879091,14580673966,53065509,98904001.6,138828232.66666666,188212633.49999982,432122874.04665923,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_4_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,2639841000000,6976804739,0,26330465.34601,173.77233,37.881069352282964,37.881069352282964,6582.681684237801,10206497,144896851,26077385.5,27268705.8,27943062.333333332,28712916.55,41314314.24999737,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_4_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,1197046000000,8339567381,0,188516993.49962,173.77233,83.5389784519559,83.5389784519559,14516.76293141617,11945260,14994361156,123989899.5,227758292.2,315184160.1666666,418662089.24999917,871099984.8599993,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_4_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,974012000000,6074831490,0,38686005.54763,173.77233,102.66813961224298,102.66813961224298,17840.88183718476,14162049,4245513683,34230738,38163499.4,55770942.29999999,69233397.84999998,104356769.85999918,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_4_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,966523000000,7892483200,0,76543814.43036,173.77233,103.4636527014877,103.4636527014877,17979.120000248313,16745455,10559707158,60336120,92426718.39999999,120117265.56666666,153058052.1999998,250209040.31999978,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_8_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,2511554000000,6799481570,0,25049398.15309,173.77233,39.81598643708238,39.81598643708238,6918.916734420203,9503829,144733971,25283691.5,26473396,26921446.966666665,27316647.15,28280049.566666663,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_8_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,996066000000,8609611707,0,158273766.93269,173.77233,100.3949537480448,100.3949537480448,17445.86503303998,11953716,11120199196,120701156,197007963.2,248072558.66666666,325193549.59999996,542314124.4833332,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_8_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,931793000000,6813895233,0,37171652.31276,173.77233,107.31997342757458,107.31997342757458,18649.24183804772,14818937,2254521605,34721311,38012249.8,40884323.199999996,61994922.899999954,88012905.37666576,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_hf_5_8_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,17377233,912426000000,8305638772,0,72403998.74526,173.77233,109.59792903753291,109.59792903753291,19045.08749202675,9740798,4521315180,62824598.5,72063315.4,110742182.76666665,129419968.79999992,201236459.68333274,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_16_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,176885000000,3267724979,0,1737754.11348,182.96193,565.339062102496,565.339062102496,103435.52590666253,835589,137386899,1832634.5,2058775.3999999997,2391877.0666666664,2617827.6499999985,2993392.3066666666,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_16_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,23342000000,13216903442,0,3665691.41218,182.96193,4284.123040013709,4284.123040013709,783831.4197583755,1086270,675163473,3397652,4065654.1999999997,4525259.6,4981003.249999993,7085790.549999955,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_16_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,66585000000,7251095481,0,2597492.11436,182.96193,1501.8397536982804,1501.8397536982804,274779.49988736206,880676,264070906,2524175.5,3093457.4,3415769.0666666664,3803209.149999997,5641792.629999617,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_16_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,33895000000,9739997812,0,2625950.6622,182.96193,2950.2876530461717,2950.2876530461717,539790.323056498,919613,291713819,2553243.5,2981389.1999999997,3248697.5,3551257.499999999,4381325.266666651,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_1_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,197582000000,2959415124,0,1947719.73631,182.96193,506.1189784494539,506.1189784494539,92600.5051067405,839512,131079252,1925576,2273934.5999999996,2666281,2931065.549999997,3631652.003333277,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_1_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,23076000000,13465194542,0,3661111.74074,182.96193,4333.506673600277,4333.506673600277,792866.7446697868,1271084,730941463,3363326.5,4009323.4,4465675.399999999,4908090.099999998,6660149.509999939,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_1_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,61459000000,6973503843,0,2390222.76398,182.96193,1627.1009941587074,1627.1009941587074,297697.53819619585,902166,257903872,2372171.5,2913369.1999999997,3300254.6333333333,3656540.7999999993,4718996.673333312,4,4,0
63e149bf3e8e862138abedc7,1,insert_only_lf_0_1_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,40624000000,9412113611,0,3168604.01885,182.96193,2461.599054745963,2461.599054745963,450378.91394249705,1066146,336640439,2961963,3490058.9999999995,3973710.9,4513133.299999998,6875307.856666574,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_4_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,192567000000,2935420927,0,1897738.05526,182.96193,519.2997761817965,519.2997761817965,95012.0892987895,858974,122985601,1906811,2210448.8,2590084.7666666666,2830005.55,3352736.889999999,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_4_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,24544000000,13022070306,0,3859234.60211,182.96193,4074.315514993481,4074.315514993481,745444.6300521513,1011777,603533150,3398872,4288480.8,5047901.933333333,6132374,10500620.833333287,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_4_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,59849000000,6549560916,0,2334901.2759,182.96193,1670.8716937626361,1670.8716937626361,305705.90987318085,928325,222039819,2339610,2824335,3048777.966666667,3287780.4499999993,4409094.72999994,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_4_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,35888000000,8853174735,0,2801481.29594,182.96193,2786.446723138654,2786.446723138654,509813.67030762375,991367,326587050,2714078.5,3185452.7999999993,3519553.6666666665,3865703.8999999883,4938410.09333333,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_8_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,205222000000,3320149845,0,2020538.80628,182.96193,487.27719250372763,487.27719250372763,89153.17558546354,864969,132222169,1971708,2259979.8,2685094.0666666664,2900839.4499999983,3416622.8333333237,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_8_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,21100000000,15606136542,0,3290306.65688,182.96193,4739.336492890995,4739.336492890995,867118.1516587677,1147777,688559673,3043972.5,3640269.1999999997,4056280.0666666664,4486890.499999999,5694565.603333317,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_8_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,54623000000,7067232076,0,2121779.97042,182.96193,1830.7306446002601,1830.7306446002601,334954.0120462077,884447,247298436,2200573,2650841.8,2798088.1666666665,2935765.899999998,3411407.473333332,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_lf_0_8_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,34225000000,9009715759,0,2652618.7103,182.96193,2921.8407596785974,2921.8407596785974,534585.6245434624,943980,341076315,2573625,3050837,3341642.7666666666,3639699.099999998,4574959.586666652,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_16_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,5805330000000,8895527591,0,57966236.76096,182.96193,17.225549624224634,17.225549624224634,3151.619804558914,23833137,150772260,58245099.5,60732191.8,61244791.96666667,61951298.4,63196737.283333324,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_16_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,1700998000000,7519848787,0,271481457.23815,182.96193,58.78901680072522,58.78901680072522,10756.151976663112,25218389,3958306414,261993185,277700815.8,287804723,374940465.6999999,566508276.3899969,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_16_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,1853965000000,8656704988,0,73920704.41787,182.96193,53.938450833753606,53.938450833753606,9868.683065753668,31613726,263444707,74004808,76768094.6,78242755.7,79714802.95,112619021.31999898,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_16_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,1561189000000,8317163927,0,124611061.57524,182.96193,64.05374365307468,64.05374365307468,11719.396562491793,33408081,1372707852,122927540.5,128824401.6,132041607.6,135526271.7,240251402.1399997,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_1_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,5786086000000,10131943533,0,57761568.52081,182.96193,17.282840248140108,17.282840248140108,3162.101807681393,22459017,160046068,58660392.5,60744835.8,61196387.6,61719741.85,62500018.26333333,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_1_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,2258410000000,10042533880,0,357326896.9867,182.96193,44.27893960795427,44.27893960795427,8101.360249024757,28268499,12765420733,269756717.5,446428816.1999999,564423077.7333333,741914869.4999986,1256311597.1866663,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_1_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,2032940000000,9283502895,0,81102451.34235,182.96193,49.189843281159305,49.189843281159305,8999.86866311844,31619283,2460012574,75767580,79358743.6,83159896.86666666,136410749.09999982,196186246.84666607,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_1_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,1841130000000,8992106779,0,146328272.10476,182.96193,54.314469917930836,54.314469917930836,9937.480243111566,43012509,8704008466,125054363.5,137813808.6,224122971.63333333,264694981.39999998,419380138.6199949,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_4_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,5843364000000,7559822675,0,58359964.93197,182.96193,17.113429866768527,17.113429866768527,3131.1061573436127,24668679,154143452,58938226,61184466,61922995.333333336,62699239.99999999,65326468.57666666,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_4_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,1951004000000,10601315018,0,309825885.60214,182.96193,51.255661187778195,51.255661187778195,9377.834694341991,26073564,10876482822,270897900.5,295533434,466282419.26666665,551198535.3999999,850653501.6099985,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_4_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,1899367000000,8770001957,0,75862616.4099,182.96193,52.64911941715319,52.64911941715319,9632.784501362823,32749632,533022051,74469469,77244886.8,78893909.2,82142107.29999991,152917156.19666618,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_4_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,1737100000000,8817132681,0,138381867.84222,182.96193,57.567209717345,57.567209717345,10532.607794600197,28512613,1522372385,129743890,136764949,143737970.16666666,228479788.6999998,321023431.9466663,8,8,0
63e149bf3e8e862138abedc7,1,insert_only_lf_10_8_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,5827552000000,10243754359,0,58175129.72404,182.96193,17.159864038965246,17.159864038965246,3139.601843106677,23632981,164569359,58932234.5,60739799.6,61174600.46666667,61691192.6,63019715.76999998,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_8_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,1767405000000,8170080133,0,281779811.63065,182.96193,56.580127361866694,56.580127361866694,10352.009301772938,22871882,7612850162,261072770,277873291.4,304665372.09999985,480215893.1499998,680932797.3399962,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_8_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,1877376000000,7899407561,0,74927993.05355,182.96193,53.26583486738938,53.26583486738938,9745.619950398856,33101203,335412130,74265049,77877042.4,79596494.66666667,81471528.65,139642413.7699999,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_lf_10_8_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,1686813000000,7393071274,0,134615011.71674,182.96193,59.283394187737464,59.283394187737464,10846.604217539229,45340745,1904518828,130875751.5,137193603,141208994.43333334,156721513.54999906,274456408.5666663,8,8,0
63e149bf3e8e862138abedc7,0,insert_only_lf_1_16_1,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,212026000000,5122153903,0,2070956.53183,182.96193,471.6402705328592,471.6402705328592,86292.21416241403,1000089,147656701,1986550,2309116,2669539.466666667,2895002.55,3452120.16999998,1,1,0
63e149bf3e8e862138abedc7,0,insert_only_lf_1_16_16,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,21603000000,18788364155,0,3315511.01986,182.96193,4628.986714808128,4628.986714808128,846928.3432856547,1077680,683870727,3071567.5,3661072.6,4083298.3,4483472.299999994,5731151.736666605,16,16,0
63e149bf3e8e862138abedc7,0,insert_only_lf_1_16_4,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,62662000000,10304434923,0,2410442.0105,182.96193,1595.8635217516198,1595.8635217516198,291982.2699562733,1042197,188082711,2390564.5,2790421.8,3003950.2666666666,3220736.05,3915257.449999997,4,4,0
63e149bf3e8e862138abedc7,0,insert_only_lf_1_16_8,linux-1-node-replSet-fle.2022-11,InsertActor.load.inserts,100000,100000,18296193,38982000000,16416006863,0,2971746.76275,182.96193,2565.286542506798,2565.286542506798,469349.7768200708,1101811,308554657,2867653.5,3220372.1999999997,3491272.8666666667,3795641.9999999944,4840200.303333279,8,8,0
