,Task,TaskName,Experiment,Phase,Query,QueryNumber,ContentionFactor,ThreadCount,AverageLatency,AverageLatencyMillis,AverageSize,OperationThroughput,DocumentThroughput,SizeThroughput,ErrorRate,Latency50thPercentile,Latency80thPercentile,Latency90thPercentile,Latency95thPercentile,Latency99thPercentile,WorkersMin,WorkersMax,LatencyMax,LatencyMin,DurationTotal,ErrorsTotal,OperationsTotal,DocumentsTotal,SizeTotal,OverheadTotal
158,query_es3_8_16.q3.reads,query_es3_8_16,es3,q3.reads,"uar_[1,5]: uar",3,8,16,204804421.8800125,204.8044218800125,366.4592875,78.08290843217328,78.08290843217328,28614.206989981965,0.0,249821808.5,265083094.0,273307768.23333335,280503835.8,297595575.8766666,16,16,402720857.0,531442.0,2049103999999.9998,0.0,160000.0,160000.0,58633486.0,116186950843469.0
159,query_es3_8_16.q4.reads,query_es3_8_16,es3,q4.reads,"uar_[1,5]: uar_alllow",4,8,16,204477139.170475,204.47713917047497,366.7214125,78.20274452531912,78.20274452531912,28678.62093370167,0.0,250324364.5,264860973.8,272245233.6666666,278581651.5,290064490.07,16,16,342504489.0,531187.0,2045964000000.0,0.0,160000.0,160000.0,58675426.0,148986016035824.0
160,query_es3_16_1.load.inserts,query_es3_16_1,es3,load.inserts,load,load,16,1,28089084.82681,28.08908482681,156.38311,35.49483887295368,35.49483887295368,5550.793291901391,0.0,28483713.5,29412132.6,29782736.133333333,30024566.75,30733927.906666666,1,1,83205465.0,10263198.0,2817311000000.0,0.0,100000.0,100000.0,15638311.0,8491922069.0
161,query_es3_16_1.q1.reads,query_es3_16_1,es3,q1.reads,fixed_1: fixed_hf,1,16,1,127333467.6574,127.33346765739999,355.0,7.849663255608321,7.849663255608321,2786.630455740954,0.0,127509890.0,128363592.0,128758012.86666666,129130658.05000001,130219269.63666669,1,1,135030627.0,120452820.0,1273939999000.0,0.0,10000.0,10000.0,3550000.0,2818111462766.0
162,query_es3_16_1.q2.reads,query_es3_16_1,es3,q2.reads,fixed_1: uar,2,16,1,107336467.0057,107.33646700570002,366.1693,9.30714798272221,9.30714798272221,3407.991861829804,0.0,105338002.0,109457126.6,112584737.63333333,114022302.80000001,135345518.58333337,1,1,211747558.0,98394993.0,1074443000000.0,0.0,10000.0,10000.0,3661693.0,4092780935661.0
163,query_es3_16_1.q3.reads,query_es3_16_1,es3,q3.reads,"uar_[1,5]: uar",3,16,1,85803295.8747,85.8032958747,366.4907,11.645686961605335,11.645686961605335,4268.035966539612,0.0,104348985.0,107920095.4,112009412.26666667,113386541.05,134146897.60000001,1,1,210146848.0,587663.0,858687000000.0,0.0,10000.0,10000.0,3664907.0,5167528649167.0
164,query_es3_16_1.q4.reads,query_es3_16_1,es3,q4.reads,"uar_[1,5]: uar_alllow",4,16,1,85769493.9617,85.76949396170001,366.7971,11.651127959271301,11.651127959271301,4273.599947189632,0.0,105177992.5,108788937.19999999,112264139.8,113840463.6,116039403.41,1,1,120132452.0,569841.0,858285999000.0,0.0,10000.0,10000.0,3667971.0,6026872942121.0
165,query_es3_16_4.load.inserts,query_es3_16_4,es3,load.inserts,load,load,16,4,43118064.72079,43.11806472079,156.38311,92.28557225109942,92.28557225109942,14431.90479675663,0.0,35174551.0,42935033.20000002,68523895.96666667,84498623.99999999,140740191.16666666,4,4,4320393708.0,14243503.0,1083592999000.0,0.0,100000.0,100000.0,15638311.0,16731279778.0
166,query_es3_16_4.q1.reads,query_es3_16_4,es3,q1.reads,fixed_1: fixed_hf,1,16,4,150360206.81405,150.36020681404997,355.0,26.573076291966363,26.573076291966363,9433.442083648059,0.0,150362760.0,152347753.0,153598847.46666667,154865810.55,157632881.24333334,4,4,175288071.0,125901222.0,1505283000000.0,0.0,40000.0,40000.0,14200000.0,4345386567000.0
167,query_es3_16_4.q2.reads,query_es3_16_4,es3,q2.reads,fixed_1: uar,2,16,4,131198517.04895,131.19851704895,366.235875,30.440404157245997,30.440404157245997,11148.368051882626,0.0,129352466.0,134203400.6,138037951.3,140734760.6,159822273.12333328,4,4,244643823.0,99999586.0,1314043000000.0,0.0,40000.0,40000.0,14649435.0,10369399628555.0
168,query_es3_16_4.q3.reads,query_es3_16_4,es3,q3.reads,"uar_[1,5]: uar",3,16,4,103033699.33115,103.03369933114999,366.47625,38.782989780682186,38.782989780682186,14213.044658612731,0.0,125646832.5,129952464.19999999,134498332.03333333,136833339.8,155065794.2533333,4,4,240042636.0,533204.0,1031380000000.0001,0.0,40000.0,40000.0,14659050.0,15626926800350.0
169,query_es3_16_4.q4.reads,query_es3_16_4,es3,q4.reads,"uar_[1,5]: uar_alllow",4,16,4,101776981.89055,101.77698189055,366.7518,39.270164040576056,39.270164040576056,14402.403348176542,0.0,124918875.5,128725807.39999999,133107257.83333333,135065001.25,138634635.1333333,4,4,146959256.0,536231.0,1018584999000.0,0.0,40000.0,40000.0,14670072.0,19755273875934.0
170,query_es3_16_8.load.inserts,query_es3_16_8,es3,load.inserts,load,load,16,8,87025146.98986,87.02514698986002,156.38311,91.09276713508945,91.09276713508945,14245.370223091079,0.0,59347171.0,102665102.40000002,136491035.06666666,184187789.09999996,392674587.78666615,8,8,10759979694.0,22574210.0,1097781999000.0,0.0,100000.0,100000.0,15638311.0,43376275137.0
171,query_es3_16_8.q1.reads,query_es3_16_8,es3,q1.reads,fixed_1: fixed_hf,1,16,8,247789698.1517875,247.78969815178752,355.0,32.261329687908464,32.261329687908464,11452.772039207506,0.0,247531733.5,255420505.4,259771674.56666666,263572212.2,271529833.6433333,8,8,308414155.0,120277095.0,2479748999000.0,0.0,80000.0,80000.0,28400000.0,8823055928648.0
172,query_es3_16_8.q2.reads,query_es3_16_8,es3,q2.reads,fixed_1: uar,2,16,8,226482676.5877375,226.4826765877375,366.13505,35.29496887866119,35.29496887866119,12922.725195137058,0.0,224581106.5,233623692.60000002,239921977.13333333,245516829.85,262896226.31666666,8,8,362528838.0,108945462.0,2266612000000.0,0.0,80000.0,80000.0,29290804.0,28667295083633.0
173,query_es3_16_8.q3.reads,query_es3_16_8,es3,q3.reads,"uar_[1,5]: uar",3,16,8,180780380.1313125,180.78038013131248,366.4539375,44.19962761813731,44.19962761813731,16197.127576700166,0.0,221115375.5,230681158.4,237368595.63333333,243127637.39999998,260408623.05999982,8,8,360534839.0,535640.0,1809970000000.0,0.0,80000.0,80000.0,29316315.0,46804076597564.0
174,query_es3_16_8.q4.reads,query_es3_16_8,es3,q4.reads,"uar_[1,5]: uar_alllow",4,16,8,182863855.1855875,182.86385518558748,366.71725,43.71986062108434,43.71986062108434,16032.82705734734,0.0,224558551.5,233609161.8,239614739.73333335,244504727.45,252586447.84666663,8,8,275043357.0,545970.0,1829832000000.0,0.0,80000.0,80000.0,29337380.0,61290173849750.0
175,query_es3_16_16.load.inserts,query_es3_16_16,es3,load.inserts,load,load,16,16,211226230.87655,211.22623087654998,156.38311,74.59864066356982,74.59864066356982,11665.967428741513,0.0,120625138.5,226362357.40000004,330367416.9333333,473463969.9999994,1550193526.3999925,16,16,16919655525.0,14002232.0,1340507000000.0,0.0,100000.0,100000.0,15638311.0,165087996096.0
176,query_es3_16_16.q1.reads,query_es3_16_16,es3,q1.reads,fixed_1: fixed_hf,1,16,16,540958677.4867812,540.9586774867811,355.0,29.569111514729485,29.569111514729485,10497.034587728967,0.0,540291079.5,558811555.5999999,568993102.9333334,577763303.3,597050642.5366666,16,16,719030521.0,123648140.0,5411052000000.0,0.0,160000.0,160000.0,56800000.0,21616168399126.0
177,query_es3_16_16.q2.reads,query_es3_16_16,es3,q2.reads,fixed_1: uar,2,16,16,457653940.405425,457.65394040542503,366.12801875,34.944118893870126,34.944118893870126,12794.021017577112,0.0,455155747.0,474904308.40000004,487369129.6,498383020.15,521731934.2666666,16,16,648344451.0,104465729.0,4578739000000.0,0.0,160000.0,160000.0,58580483.0,108206198396975.0
178,query_es3_16_16.q3.reads,query_es3_16_16,es3,q3.reads,"uar_[1,5]: uar",3,16,16,365304439.5390437,365.3044395390437,366.47811875,43.775015027141876,43.775015027141876,16042.585155399936,0.0,447462393.5,469413111.4,482464937.6666666,494022082.9,518797722.8833333,16,16,637717234.0,528473.0,3655053000000.0,0.0,160000.0,160000.0,58636499.0,181477721163172.0
179,query_es3_16_16.q4.reads,query_es3_16_16,es3,q4.reads,"uar_[1,5]: uar_alllow",4,16,16,365303847.804525,365.30384780452505,366.7524875,43.77941088339174,43.77941088339174,16056.207842768492,0.0,448586747.0,469201615.2,481109071.6333333,491168600.20000005,508893058.61333334,16,16,550416340.0,525100.0,3654685999000.0,0.0,160000.0,160000.0,58680398.0,239974070250484.0
180,query_es4_1_1.load.inserts,query_es4_1_1,es4,load.inserts,load,load,1,1,62924267.64124,62.92426764124001,156.38311,15.869365921372903,15.869365921372903,2481.7007965123103,0.0,63088509.5,64462633.400000006,65318020.96666667,66033966.5,85792652.33,1,1,275892930.0,26572679.0,6301448999000.0,0.0,100000.0,100000.0,15638311.0,9116800849.0
181,query_es4_1_1.q1.reads,query_es4_1_1,es4,q1.reads,fixed_1: fixed_hf,1,1,1,28566513.1141,28.566513114099997,555.0,34.958067919883334,34.958067919883334,19401.72769553525,0.0,28572794.0,28737303.799999997,28833376.666666664,28931546.299999997,29141930.78,1,1,30944841.0,27627175.0,286056999000.0,0.0,10000.0,10000.0,5550000.0,6301939961592.0
182,query_es4_1_1.q2.reads,query_es4_1_1,es4,q2.reads,fixed_1: uar,2,1,1,15373057.2647,15.373057264700002,566.1057,64.77103439341927,64.77103439341927,36667.25176501069,0.0,14520680.0,14862962.399999999,15112934.433333334,15345666.45,37202939.67333335,1,1,111912480.0,13507167.0,154390000000.0,0.0,10000.0,10000.0,5661057.0,6588435539822.0
183,query_es4_1_1.q3.reads,query_es4_1_1,es4,q3.reads,"uar_[1,10]: uar",3,1,1,14034104.9431,14.0341049431,566.4469,71.02070963893071,71.02070963893071,40229.46081077242,0.0,14490432.5,14866354.600000001,15120215.933333334,15363544.5,37114371.29666671,1,1,110079096.0,636911.0,140804000000.0,0.0,10000.0,10000.0,5664469.0,6743808233364.0
184,query_es4_1_1.q4.reads,query_es4_1_1,es4,q4.reads,"uar_[1,10]: uar_alllow",4,1,1,13189644.5747,13.189644574699999,566.7773,75.55552254618725,75.55552254618725,42823.15506881714,0.0,14463524.0,14802897.2,14998955.066666666,15173405.5,15508649.59,1,1,16473674.0,635524.0,132352999000.00002,0.0,10000.0,10000.0,5667773.0,6885750624738.0
185,query_es4_1_4.load.inserts,query_es4_1_4,es4,load.inserts,load,load,1,4,217620849.26015,217.62084926015,156.38311,18.11123376441088,18.11123376441088,2832.291062015581,0.0,63038897.0,86520410.20000006,163099896.79999998,299620994.5999999,4321317691.743333,4,4,60074919718.0,32973856.0,5521435000000.0,0.0,100000.0,100000.0,15638311.0,19468787037.0
186,query_es4_1_4.q1.reads,query_es4_1_4,es4,q1.reads,fixed_1: fixed_hf,1,1,4,32467419.3573,32.4674193573,555.0,122.84370939737086,122.84370939737086,68178.25871554083,0.0,31980581.5,34416372.599999994,35876406.5,37211433.85,40047969.63999999,4,4,51542292.0,27710546.0,325616999000.0,0.0,40000.0,40000.0,22200000.0,22100936180091.0
187,query_es4_1_4.q2.reads,query_es4_1_4,es4,q2.reads,fixed_1: uar,2,1,4,18790871.57555,18.790871575550003,566.16945,211.36175203758938,211.36175203758938,119666.56690215836,0.0,17980688.5,18796273.8,19497674.166666668,21688205.150000002,39010421.559999846,4,4,115637016.0,13627839.0,189248999000.0,0.0,40000.0,40000.0,22646778.0,23405212657637.0
188,query_es4_1_4.q3.reads,query_es4_1_4,es4,q3.reads,"uar_[1,10]: uar",3,1,4,17121663.274725,17.121663274725,566.4374,232.1545685117151,232.1545685117151,131501.03018589778,0.0,17844031.0,18722439.0,19403952.033333335,21637387.900000002,39545338.37999969,4,4,115372414.0,638070.0,172299000000.0,0.0,40000.0,40000.0,22657496.0,24165656344857.0
189,query_es4_1_4.q4.reads,query_es4_1_4,es4,q4.reads,"uar_[1,10]: uar_alllow",4,1,4,16337469.06845,16.33746906845,566.7646,244.0333837668993,244.0333837668993,138309.48313729317,0.0,17906106.5,18579032.8,18968307.833333332,19312912.0,20050705.719999995,4,4,32386529.0,638850.0,163912000000.0,0.0,40000.0,40000.0,22670584.0,24859052277782.0
190,query_es4_1_8.load.inserts,query_es4_1_8,es4,load.inserts,load,load,1,8,431393555.5495,431.39355554950004,156.38311,18.18570661654201,18.18570661654201,2843.9373582424173,0.0,65443131.0,154643906.20000023,316015743.6999999,1224107370.1999998,9493599308.579998,8,8,64208514705.0,54683392.0,5498824000000.0,0.0,100000.0,100000.0,15638311.0,75103318247.0
191,query_es4_1_8.q1.reads,query_es4_1_8,es4,q1.reads,fixed_1: fixed_hf,1,1,8,72099724.1747875,72.09972417478751,555.0,110.78153604138798,110.78153604138798,61483.752502970325,0.0,71794130.5,80029517.0,84503116.03333333,88311895.6,95881943.70666665,8,8,117283522.0,28196029.0,722142000000.0,0.0,80000.0,80000.0,44400000.0,44060429102005.0
192,query_es4_1_8.q2.reads,query_es4_1_8,es4,q2.reads,fixed_1: uar,2,1,8,36891259.133025,36.891259133025,565.975825,216.10115695156904,216.10115695156904,122308.03058911876,0.0,35911916.5,38920889.2,41034830.43333334,43665363.89999999,57967933.13666666,8,8,141617364.0,14271496.0,370197000000.0,0.0,80000.0,80000.0,45278066.0,49840762615331.0
193,query_es4_1_8.q3.reads,query_es4_1_8,es4,q3.reads,"uar_[1,10]: uar",3,1,8,32947817.8447375,32.9478178447375,566.3961125,242.03332266984935,242.03332266984935,137086.7330556608,0.0,34962057.5,38099950.8,40227505.96666667,42914045.44999999,60398052.97666666,8,8,148524499.0,640933.0,330532999000.0,0.0,80000.0,80000.0,45311689.0,52809720535866.0
194,query_es4_1_8.q4.reads,query_es4_1_8,es4,q4.reads,"uar_[1,10]: uar_alllow",4,1,8,31665510.862825,31.665510862825002,566.70915,252.23861773237482,252.23861773237482,142945.93265228905,0.0,34640117.0,36992719.0,38263016.33333333,39354708.3,41546559.42333333,8,8,53248833.0,637897.0,317160000000.0,0.0,80000.0,80000.0,45336732.0,55462911409425.0
195,query_es4_1_16.load.inserts,query_es4_1_16,es4,load.inserts,load,load,1,16,857706712.98695,857.7067129869498,156.38311,18.01694349400063,18.01694349400063,2817.5456562860845,0.0,79819416.0,272548825.0,1223750273.5,5294752494.399997,15679467047.629986,16,16,73244087265.0,29696254.0,5550331000000.0,0.0,100000.0,100000.0,15638311.0,278583112949.0
196,query_es4_1_16.q1.reads,query_es4_1_16,es4,q1.reads,fixed_1: fixed_hf,1,1,16,160656053.01989374,160.65605301989373,555.0,99.48652517195625,99.48652517195625,55215.02147043571,0.0,160270255.0,175649366.8,184093076.10000002,191299768.34999996,205731779.29000002,16,16,261327693.0,28690000.0,1608258000000.0,0.0,160000.0,160000.0,88800000.0,89086716370102.0
197,query_es4_1_16.q2.reads,query_es4_1_16,es4,q2.reads,fixed_1: uar,2,1,16,76957366.54750624,76.95736654750624,566.34525,207.50843327242097,207.50843327242097,117521.41551877756,0.0,75888624.5,83075791.4,87520125.5,91874378.55,104201028.01999998,16,16,209448337.0,14458806.0,771053000000.0,0.0,160000.0,160000.0,90615240.0,114826351795249.0
198,query_es4_1_16.q3.reads,query_es4_1_16,es4,q3.reads,"uar_[1,10]: uar",3,1,16,69119034.76570626,69.11903476570626,566.45513125,231.09365070194696,231.09365070194696,130904.18423941302,0.0,74394016.0,81986863.0,86570345.56666666,90917816.75,107043375.63666666,16,16,204246556.0,639151.0,692360000000.0,0.0,160000.0,160000.0,90632821.0,127176181036244.0
199,query_es4_1_16.q4.reads,query_es4_1_16,es4,q4.reads,"uar_[1,10]: uar_alllow",4,1,16,67133369.31455,67.13336931455001,566.77375625,237.98793103704728,237.98793103704728,134885.31361603324,0.0,73369536.0,79615682.4,82892711.0,85624907.44999999,90867540.57333332,16,16,106913577.0,641457.0,672303000000.0,0.0,160000.0,160000.0,90683801.0,138272018918421.0
200,query_es4_4_1.load.inserts,query_es4_4_1,es4,load.inserts,load,load,4,1,59887774.75853,59.88777475853,156.38311,16.67344720186209,16.67344720186209,2607.4455278479913,0.0,59822618.5,62360423.6,63854714.43333334,64580399.449999996,65679076.29333334,1,1,120032422.0,24662176.0,5997560000000.0,0.0,100000.0,100000.0,15638311.0,8871134060.0
201,query_es4_4_1.q1.reads,query_es4_4_1,es4,q1.reads,fixed_1: fixed_hf,1,4,1,49578102.433,49.578102433000005,555.0,20.143502310459716,20.143502310459716,11179.643782305142,0.0,49656412.5,49948817.2,50088499.3,50194515.0,50436494.016666666,1,1,56767194.0,47659267.0,496438000000.0,0.0,10000.0,10000.0,5550000.0,5998333940672.0
202,query_es4_4_1.q2.reads,query_es4_4_1,es4,q2.reads,fixed_1: uar,2,4,1,34437802.9964,34.4378029964,566.0596,28.94883880113838,28.94883880113838,16386.76811223687,0.0,33346184.0,34758371.6,35279481.1,35747896.0,57663871.88333335,1,1,135074081.0,30834669.0,345436999000.0,0.0,10000.0,10000.0,5660596.0,6495347551151.0
203,query_es4_4_1.q3.reads,query_es4_4_1,es4,q3.reads,"uar_[1,10]: uar",3,4,1,30979480.3312,30.9794803312,566.4303,32.2162872661903,32.2162872661903,18248.28126107435,0.0,32971367.5,34470318.6,34958561.9,35359304.849999994,56703547.956666745,1,1,132370572.0,696784.0,310402000000.0,0.0,10000.0,10000.0,5664303.0,6841431028575.0
204,query_es4_4_1.q4.reads,query_es4_4_1,es4,q4.reads,"uar_[1,10]: uar_alllow",4,4,1,30222674.1879,30.222674187899997,566.7634,33.01942863180696,33.01942863180696,18714.203637420258,0.0,33059584.0,34466488.0,34972014.6,35256628.05,35862431.410000004,1,1,43183073.0,705276.0,302852000000.0,0.0,10000.0,10000.0,5667634.0,7152918153931.0
205,query_es4_4_4.load.inserts,query_es4_4_4,es4,load.inserts,load,load,4,4,185443800.1488,185.44380014879997,156.38311,21.187558411450095,21.187558411450095,3313.3762776892254,0.0,70200219.0,139919379.80000007,221561140.53333333,356909337.04999965,2445385044.9599977,4,4,24021156828.0,33324196.0,4719751000000.0,0.0,100000.0,100000.0,15638311.0,20178395124.0
206,query_es4_4_4.q1.reads,query_es4_4_4,es4,q1.reads,fixed_1: fixed_hf,1,4,4,61709411.695,61.70941169500001,555.0,64.72219615355989,64.72219615355989,35920.81886522574,0.0,61558145.5,64647077.199999996,66327849.400000006,67781070.2,70588583.58999999,4,4,80482071.0,48531180.0,618026000000.0,0.0,40000.0,40000.0,22200000.0,18894263680650.0
207,query_es4_4_4.q2.reads,query_es4_4_4,es4,q2.reads,fixed_1: uar,2,4,4,44055813.19135,44.05581319134999,566.13625,90.39813619473145,90.39813619473145,51177.661832274534,0.0,43153033.5,44914368.8,46007113.0,47424679.9,66158657.79333331,4,4,147885025.0,32878836.0,442486999000.0,0.0,40000.0,40000.0,22645450.0,21368524735706.0
208,query_es4_4_4.q3.reads,query_es4_4_4,es4,q3.reads,"uar_[1,10]: uar",3,4,4,40000709.126375,40.000709126375,566.409875,99.72202510432675,99.72202510432675,56483.539774088575,0.0,43022073.5,44892819.8,45951635.1,47293371.15,67548261.80666625,4,4,147620505.0,662778.0,401114999000.0,0.0,40000.0,40000.0,22656395.0,23142159945014.0
209,query_es4_4_4.q4.reads,query_es4_4_4,es4,q4.reads,"uar_[1,10]: uar_alllow",4,4,4,38672972.44235,38.67297244235,566.6995,103.24605600066079,103.24605600066079,58509.48831254646,0.0,42454638.5,44066384.0,44874530.06666666,45528912.95,46924621.243333325,4,4,58744684.0,650380.0,387424000000.0,0.0,40000.0,40000.0,22667980.0,24750735681313.0
210,query_es4_4_8.load.inserts,query_es4_4_8,es4,load.inserts,load,load,4,8,332766005.81254,332.7660058125401,156.38311,23.15835497867579,23.15835497867579,3621.5755740493037,0.0,88825894.5,205179419.0,366257854.6999999,816633526.1499999,6379484153.119997,8,8,36066874526.0,57434896.0,4318095999999.9995,0.0,100000.0,100000.0,15638311.0,70519154793.0
211,query_es4_4_8.q1.reads,query_es4_4_8,es4,q1.reads,fixed_1: fixed_hf,1,4,8,103868083.37095,103.86808337095002,555.0,76.95763393462029,76.95763393462029,42711.48683371426,0.0,103679811.5,110494464.8,114537755.63333333,118020597.79999998,125265074.00666666,8,8,156230580.0,48465396.0,1039532999000.0,0.0,80000.0,80000.0,44400000.0,34611881179775.0
212,query_es4_4_8.q2.reads,query_es4_4_8,es4,q2.reads,fixed_1: uar,2,4,8,73713211.4853125,73.7132114853125,566.2137875,108.33986758159685,108.33986758159685,61343.526760624416,0.0,72868704.0,76627964.4,78947281.8,81380835.3,96703851.73999994,8,8,189288568.0,35208388.0,738417000000.0,0.0,80000.0,80000.0,45297103.0,42932647809849.0
213,query_es4_4_8.q3.reads,query_es4_4_8,es4,q3.reads,"uar_[1,10]: uar",3,4,8,67858540.1768375,67.85854017683751,566.4847625,117.63027938313253,117.63027938313253,66635.76087916248,0.0,73736688.0,77896875.8,80335427.93333334,82835332.5,101590582.52666667,8,8,197646153.0,642876.0,680096999000.0,0.0,80000.0,80000.0,45318781.0,48846468088894.0
214,query_es4_4_8.q4.reads,query_es4_4_8,es4,q4.reads,"uar_[1,10]: uar_alllow",4,4,8,69057906.821875,69.057906821875,566.805625,115.70123626770952,115.70123626770952,65580.11153599176,0.0,75870131.0,79702502.2,81751426.6,83502669.04999998,86787429.89666666,8,8,101081779.0,652870.0,691436000000.0,0.0,80000.0,80000.0,45344450.0,54296320777633.0
215,query_es4_4_16.load.inserts,query_es4_4_16,es4,load.inserts,load,load,4,16,720171067.23433,720.1710672343298,156.38311,21.622911983504313,21.622911983504313,3381.458223236673,0.0,152722557.0,395435010.8000003,1034923297.4333334,3678182176.349991,11591643245.579996,16,16,49525896810.0,62217098.0,4624724000000.0,0.0,100000.0,100000.0,15638311.0,276213961336.0
216,query_es4_4_16.q1.reads,query_es4_4_16,es4,q1.reads,fixed_1: fixed_hf,1,4,16,233984183.5158875,233.98418351588748,555.0,68.33959141823001,68.33959141823001,37928.47323711766,0.0,233594654.5,247922113.20000002,255771478.76666665,262673052.75,276028460.25,16,16,314526196.0,49837706.0,2341248999000.0,0.0,160000.0,160000.0,88800000.0,74274168449379.0
217,query_es4_4_16.q2.reads,query_es4_4_16,es4,q2.reads,fixed_1: uar,2,4,16,166138508.66505,166.13850866505004,566.29579375,96.19818756373772,96.19818756373772,54476.628983718234,0.0,165239433.0,175531605.39999998,181497967.7,186849980.04999998,200750906.36999995,16,16,310091607.0,33662407.0,1663232999000.0,0.0,160000.0,160000.0,90607327.0,111743249577095.0
218,query_es4_4_16.q3.reads,query_es4_4_16,es4,q3.reads,"uar_[1,10]: uar",3,4,16,148861147.31808126,148.86114731808124,566.4596125,107.38982978040794,107.38982978040794,60832.001363850846,0.0,162670952.0,173492695.60000002,179473791.2,184996638.15,202126520.1333333,16,16,303310909.0,650679.0,1489899000000.0,0.0,160000.0,160000.0,90633538.0,138367061785825.0
219,query_es4_4_16.q4.reads,query_es4_4_16,es4,q4.reads,"uar_[1,10]: uar_alllow",4,4,16,142967488.7546,142.9674887546,566.77498125,111.82297312951475,111.82297312951475,63378.463498799974,0.0,156799192.0,167666116.2,173273104.3333333,177933380.5,186761085.02333334,16,16,212754461.0,643754.0,1430832999000.0,0.0,160000.0,160000.0,90683997.0,162223930721437.0
220,query_es4_8_1.load.inserts,query_es4_8_1,es4,load.inserts,load,load,8,1,60398034.93055,60.39803493055,156.38311,16.540383594652095,16.540383594652095,2586.6366271246743,0.0,61057458.5,63440090.2,63904799.56666667,64102347.15,64602630.093333334,1,1,120505193.0,24358452.0,6045809000000.0,0.0,100000.0,100000.0,15638311.0,6102512451.0
221,query_es4_8_1.q1.reads,query_es4_8_1,es4,q1.reads,fixed_1: fixed_hf,1,8,1,75683176.9266,75.68317692659998,555.0,13.207701675000726,13.207701675000726,7330.274429625403,0.0,75766330.0,76149884.4,76330444.56666666,76477356.8,76881895.55,1,1,84558312.0,72149400.0,757134000000.0,0.0,10000.0,10000.0,5550000.0,6046260844325.0
222,query_es4_8_1.q2.reads,query_es4_8_1,es4,q2.reads,fixed_1: uar,2,8,1,59692474.8092,59.69247480919999,566.3062,16.73208913518524,16.73208913518524,9475.48581620804,0.0,58143894.0,60846028.60000001,62000721.36666667,62670193.9,84978976.49000004,1,1,162519869.0,54650766.0,597654000000.0,0.0,10000.0,10000.0,5663062.0,6804040567644.0
223,query_es4_8_1.q3.reads,query_es4_8_1,es4,q3.reads,"uar_[1,10]: uar",3,8,1,53893140.724,53.893140724,566.4333,18.538086498711603,18.538086498711603,10500.58951115066,0.0,57956200.0,60626243.8,61906062.36666666,62591705.45,84730641.90000014,1,1,159644696.0,640293.0,539429999999.99994,0.0,10000.0,10000.0,5664333.0,7402732270752.0
224,query_es4_8_1.q4.reads,query_es4_8_1,es4,q4.reads,"uar_[1,10]: uar_alllow",4,8,1,52884207.7049,52.88420770489999,566.7691,18.89184234926075,18.89184234926075,10707.312485632401,0.0,57834644.0,60128963.6,61559781.7,62056301.15,62730726.21333333,1,1,67459760.0,641974.0,529328998999.99994,0.0,10000.0,10000.0,5667691.0,7943384132537.0
225,query_es4_8_4.load.inserts,query_es4_8_4,es4,load.inserts,load,load,8,4,142205039.3616,142.20503936160003,156.38311,27.71126304888738,27.71126304888738,4333.573497613091,0.0,71484278.0,140566582.6,205462068.26666665,294971262.3999996,1204093216.5199792,4,4,18850353959.0,35377518.0,3608641000000.0,0.0,100000.0,100000.0,15638311.0,23449788715.0
226,query_es4_8_4.q1.reads,query_es4_8_4,es4,q1.reads,fixed_1: fixed_hf,1,8,4,92127451.132175,92.12745113217498,555.0,43.37256386433557,43.37256386433557,24071.77294470624,0.0,92117690.5,95148573.4,96790648.4,98087439.05000001,100996361.56666666,4,4,115042535.0,73101612.0,922241999000.0,0.0,40000.0,40000.0,22200000.0,14451727191782.0
227,query_es4_8_4.q2.reads,query_es4_8_4,es4,q2.reads,fixed_1: uar,2,8,4,73282659.4841,73.2826594841,566.15445,54.47772889768092,54.47772889768092,30842.80864131565,0.0,72024371.5,75182642.2,76765147.03333333,78398553.55,97143614.13333333,4,4,178424111.0,56674016.0,734244999000.0,0.0,40000.0,40000.0,22646178.0,18142912620635.0
228,query_es4_8_4.q3.reads,query_es4_8_4,es4,q3.reads,"uar_[1,10]: uar",3,8,4,66179446.5568,66.1794465568,566.378675,60.3339181605605,60.3339181605605,34171.84462533669,0.0,71710998.5,74872578.19999999,76611079.16666666,78250710.9,97989618.38666666,4,4,181459926.0,640667.0,662976999000.0,0.0,40000.0,40000.0,22655147.0,21083676794381.0
229,query_es4_8_4.q4.reads,query_es4_8_4,es4,q4.reads,"uar_[1,10]: uar_alllow",4,8,4,65304896.645775,65.30489664577499,566.676,61.18827632625589,61.18827632625589,34673.92767545738,0.0,71604435.0,74383294.2,75931549.7,76963288.45,79109405.67333333,4,4,92227666.0,633340.0,653720000000.0,0.0,40000.0,40000.0,22667040.0,23740348583192.0
230,query_es4_8_8.load.inserts,query_es4_8_8,es4,load.inserts,load,load,8,8,280954081.14449,280.95408114449003,156.38311,28.07292560817128,28.07292560817128,4390.131413404466,0.0,111819593.5,231630541.40000004,371757331.83333325,664844159.4499984,4431090914.40333,8,8,27950410644.0,62256950.0,3562150999000.0,0.0,100000.0,100000.0,15638311.0,71268977511.0
231,query_es4_8_8.q1.reads,query_es4_8_8,es4,q1.reads,fixed_1: fixed_hf,1,8,8,166109304.7199,166.10930471990002,555.0,48.13011498171965,48.13011498171965,26712.213814854407,0.0,166084231.5,172727379.39999998,176384443.03333333,179668479.35,186626640.25333333,8,8,212615029.0,73471951.0,1662160999000.0,0.0,80000.0,80000.0,44400000.0,28565173714161.0
