,Task,TaskName,Experiment,Phase,Query,QueryNumber,ContentionFactor,ThreadCount,AverageLatency,AverageLatencyMillis,AverageSize,OperationThroughput,DocumentThroughput,SizeThroughput,ErrorRate,Latency50thPercentile,Latency80thPercentile,Latency90thPercentile,Latency95thPercentile,Latency99thPercentile,WorkersMin,WorkersMax,LatencyMax,LatencyMin,DurationTotal,ErrorsTotal,OperationsTotal,DocumentsTotal,SizeTotal,OverheadTotal
128,query_es3_8_4.q3.reads,query_es3_8_4,es3,q3.reads,"uar_[1,5]: uar",3,8,4,1773333.2542,1.7733332542,367.7969,2068.680609987714,2068.680609987714,760854.3154435903,0.0,1280386.0,1333214.6,1391148.7999999998,1511411.45,23686791.00333334,4,4,99942719.0,479732.0,4833999000.0,0.0,10000.0,10000.0,3677969.0,993413283923.0
129,query_es3_8_4.q4.reads,query_es3_8_4,es3,q4.reads,"uar_[1,5]: uar_alllow",4,8,4,1160275.2154,1.1602752154000002,368.05,3236.245954692557,3236.245954692557,1191100.3236245955,0.0,1252005.0,1287216.0,1319160.4,1373750.7999999998,1973350.4933333364,4,4,2707516.0,484278.0,3090000000.0,0.0,10000.0,10000.0,3680500.0,1015583242083.0
130,query_es3_8_8.load.inserts,query_es3_8_8,es3,load.inserts,load,load,8,8,9890316.39015,9.89031639015,156.5451,770.9149218292268,770.9149218292268,120682.95352924851,0.0,5847885.5,11408192.0,17703156.466666665,25715110.099999994,55889728.043333285,8,8,5094232825.0,2571805.0,129716000000.00002,0.0,100000.0,100000.0,15654510.0,49545367086.0
131,query_es3_8_8.q1.reads,query_es3_8_8,es3,q1.reads,fixed_1: fixed_hf,1,8,8,8275753.0276,8.2757530276,355.0,955.8402748843696,955.8402748843696,339323.2975839512,0.0,8164592.0,8310476.8,8431748.833333334,8582166.149999999,11802004.673333334,8,8,18797703.0,7728975.0,10461999000.0,0.0,10000.0,10000.0,3550000.0,1081701734594.0
132,query_es3_8_8.q2.reads,query_es3_8_8,es3,q2.reads,fixed_1: uar,2,8,8,2079278.9355,2.0792789355,367.2449,3249.919808228732,3249.919808228732,1193516.47498098,0.0,1345778.0,1444510.6,1899710.9,2118461.1499999994,24173638.83666667,8,8,113320526.0,1185189.0,3076999000.0,0.0,10000.0,10000.0,3672449.0,1166813160693.0
133,query_es3_8_8.q3.reads,query_es3_8_8,es3,q3.reads,"uar_[1,5]: uar",3,8,8,1876570.8298,1.8765708298000001,367.8253,3582.945180938732,3582.945180938732,1317897.8860623434,0.0,1327665.0,1393345.8,1653812.2,2042123.4499999997,24208547.076666676,8,8,107994816.0,477524.0,2791000000.0,0.0,10000.0,10000.0,3678253.0,1196501343456.0
134,query_es3_8_8.q4.reads,query_es3_8_8,es3,q4.reads,"uar_[1,5]: uar_alllow",4,8,8,1253948.7586,1.2539487586,368.0869,5941.774178118941,5941.774178118941,2187089.237723849,0.0,1305754.0,1351748.0,1465259.2333333334,1888672.65,2281982.150000004,8,8,4239506.0,480387.0,1682999000.0000002,0.0,10000.0,10000.0,3680869.0,1223925938442.0
135,query_es3_8_16.load.inserts,query_es3_8_16,es3,load.inserts,load,load,8,16,12752286.98393,12.752286983929999,156.5451,1181.460535455164,1181.460535455164,184951.8576688822,0.0,6128476.5,13033780.600000009,20600440.633333333,28226903.199999988,78030503.74999675,16,16,5090727730.0,2355641.0,84640999000.0,0.0,100000.0,100000.0,15654510.0,189600972400.0
136,query_es3_8_16.q1.reads,query_es3_8_16,es3,q1.reads,fixed_1: fixed_hf,1,8,16,15489930.3547,15.489930354699998,355.0,1007.8613182826042,1007.8613182826042,357790.76799032453,0.0,15565026.0,15908224.600000001,21437452.099999994,23542839.2,31369113.533333346,16,16,60380731.0,7736640.0,9922000000.0,0.0,10000.0,10000.0,3550000.0,1545396218463.0
137,query_es3_8_16.q2.reads,query_es3_8_16,es3,q2.reads,fixed_1: uar,2,8,16,3154202.0178,3.1542020178000003,367.2238,4027.3862263391056,4027.3862263391056,1478952.0741039065,0.0,1882830.5,2124189.6,3268421.2,5407514.049999998,32670494.043333594,16,16,202978356.0,1177254.0,2483000000.0,0.0,10000.0,10000.0,3672238.0,1706860424051.0
138,query_es3_8_16.q3.reads,query_es3_8_16,es3,q3.reads,"uar_[1,5]: uar",3,8,16,2666312.1101,2.6663121101000002,367.7362,5047.958126177752,5047.958126177752,1856316.939079727,0.0,1772216.0,2275637.0,3257321.1,4925019.1,20785028.08000016,16,16,205940782.0,470395.0,1980999000.0,0.0,10000.0,10000.0,3677362.0,1757529557151.0
139,query_es3_8_16.q4.reads,query_es3_8_16,es3,q4.reads,"uar_[1,5]: uar_alllow",4,8,16,1889538.556,1.889538556,367.972,8032.134965570253,8032.134965570253,2955600.767550817,0.0,1855463.0,2262924.400000001,2874554.9,3229032.8500000006,4549993.096666668,16,16,16914267.0,492639.0,1244999000.0,0.0,10000.0,10000.0,3679720.0,1800039406258.0
