,Task,TaskName,Experiment,Phase,Query,QueryNumber,ContentionFactor,ThreadCount,AverageLatency,AverageLatencyMillis,AverageSize,OperationThroughput,DocumentThroughput,SizeThroughput,ErrorRate,Latency50thPercentile,Latency80thPercentile,Latency90thPercentile,Latency95thPercentile,Latency99thPercentile,WorkersMin,WorkersMax,LatencyMax,LatencyMin,DurationTotal,ErrorsTotal,OperationsTotal,DocumentsTotal,SizeTotal,OverheadTotal
75,query_es2_16_16.load.inserts,query_es2_16_16,es2,load.inserts,load,load,16,16,15047782.72767,15.047782727669999,156.5451,1024.3907540990049,1024.3907540990049,160363.35303950412,0.0,10313783.5,18110312.200000007,25220790.866666663,34256908.099999994,68678287.3933333,16,16,5124869311.0,4070150.0,97618999000.0,0.0,100000.0,100000.0,15654510.0,189427088595.0
76,query_es2_16_16.q1.reads,query_es2_16_16,es2,q1.reads,fixed_10: fixed_hf,1,16,16,800346.0828,0.8003460828,367.0,17035.804149581174,17035.804149581174,6252140.12289629,0.0,677531.0,985004.4000000001,1194748.8666666667,1360652.6499999994,1819120.2100000018,16,16,2865780.0,498012.0,586999000.0,0.0,10000.0,10000.0,3670000.0,1754934280601.0
77,query_es2_16_16.q2.reads,query_es2_16_16,es2,q2.reads,fixed_10: uar,2,16,16,831195.6776,0.8311956775999999,369.0309,15923.566878980891,15923.566878980891,5876288.21656051,0.0,701850.5,1050905.8,1217502.433333333,1452381.75,1917348.4700000007,16,16,14062022.0,501180.0,628000000.0,0.0,10000.0,10000.0,3690309.0,1766960726052.0
78,query_es2_16_16.q3.reads,query_es2_16_16,es2,q3.reads,"uar_[6,10]: uar",3,16,16,955799.626,0.955799626,369.1353,14245.014245014247,14245.014245014247,5258337.606837607,0.0,872071.5,1178673.0,1407760.2666666666,1632760.6,2232095.3200000017,16,16,4276298.0,482440.0,702000000.0,0.0,10000.0,10000.0,3691353.0,1788122288772.0
79,query_es2_16_16.q4.reads,query_es2_16_16,es2,q4.reads,"uar_[6,10]: uar_alllow",4,16,16,971956.3148,0.9719563148000001,369.2018,13812.154696132597,13812.154696132597,5099472.375690608,0.0,844109.0,1148119.0,1369906.5666666667,1608193.8999999997,2538597.0933333347,16,16,20746310.0,490472.0,724000000.0,0.0,10000.0,10000.0,3692018.0,1810340959056.0
80,query_es3_1_1.load.inserts,query_es3_1_1,es3,load.inserts,load,load,1,1,5580624.27649,5.58062427649,156.5451,176.97611530347865,176.97611530347865,27704.743667794595,0.0,5623875.5,5986418.2,6185144.9,6408116.699999999,7115701.626666666,1,1,60127767.0,3702346.0,565048000000.0,0.0,100000.0,100000.0,15654510.0,7072550326.0
81,query_es3_1_1.q1.reads,query_es3_1_1,es3,q1.reads,fixed_1: fixed_hf,1,1,1,7974215.0391,7.974215039100001,355.0,124.84394506866418,124.84394506866418,44319.60049937578,0.0,7964673.5,7984012.0,7999990.1,8023012.300000001,8205967.510000002,1,1,13384457.0,7911661.0,80100000000.0,0.0,10000.0,10000.0,3550000.0,565937157729.0
82,query_es3_1_1.q2.reads,query_es3_1_1,es3,q2.reads,fixed_1: uar,2,1,1,2286953.2288,2.2869532288,367.4481,424.6645150331238,424.6645150331238,156042.16918634277,0.0,1678219.0,1705797.6,1738231.5666666664,1981898.5,23039192.473333336,1,1,91630945.0,1595613.0,23548000000.0,0.0,10000.0,10000.0,3674481.0,646494663080.0
83,query_es3_1_1.q3.reads,query_es3_1_1,es3,q3.reads,"uar_[1,5]: uar",3,1,1,1947399.263,1.947399263,367.8309,500.8514725459017,500.8514725459017,184228.6479128843,0.0,1665268.0,1691544.0,1713826.0333333332,1846941.75,8120196.693333338,1,1,90421549.0,459233.0,19965999000.0,0.0,10000.0,10000.0,3678309.0,670527995401.0
84,query_es3_1_1.q4.reads,query_es3_1_1,es3,q4.reads,"uar_[1,5]: uar_alllow",4,1,1,1463163.3557,1.4631633557000001,368.103,661.4632002555365,661.4632002555365,243486.58840366374,0.0,1653508.5,1675930.0,1690949.4666666666,1717887.5499999998,2174461.2,1,1,4418261.0,457051.0,15117999000.0,0.0,10000.0,10000.0,3681030.0,691156380833.0
85,query_es3_1_4.load.inserts,query_es3_1_4,es3,load.inserts,load,load,1,4,14129903.61081,14.129903610810002,156.5451,272.8848016809704,272.8848016809704,42718.778567627676,0.0,7800317.5,13673983.2,19995831.6,27000287.54999999,91338433.47999999,4,4,6096141925.0,3708691.0,366455000000.0,0.0,100000.0,100000.0,15654510.0,14748667140.0
86,query_es3_1_4.q1.reads,query_es3_1_4,es3,q1.reads,fixed_1: fixed_hf,1,1,4,8279057.9938,8.2790579938,357.0,480.90795421756275,480.90795421756275,171684.1396556699,0.0,8272518.0,8337417.8,8382012.9,8428566.25,8519427.93,4,4,11107428.0,8019388.0,20794000000.0,0.0,10000.0,10000.0,3570000.0,1476692747663.0
87,query_es3_1_4.q2.reads,query_es3_1_4,es3,q2.reads,fixed_1: uar,2,1,4,2381167.2757,2.3811672757,367.4635,1585.791309863622,1585.791309863622,582720.424992071,0.0,1793577.5,1839161.2,1885924.5999999999,2037560.25,23496464.600000024,4,4,98364319.0,1661404.0,6306000000.0,0.0,10000.0,10000.0,3674635.0,1560748568414.0
88,query_es3_1_4.q3.reads,query_es3_1_4,es3,q3.reads,"uar_[1,5]: uar",3,1,4,2122135.4021,2.1221354021,367.807,1742.1602787456445,1742.1602787456445,640778.7456445993,0.0,1773885.0,1824418.6,1865633.9333333336,1964148.9500000002,23198863.646666672,4,4,93250086.0,468394.0,5740000000.0,0.0,10000.0,10000.0,3678070.0,1588416288823.0
89,query_es3_1_4.q4.reads,query_es3_1_4,es3,q4.reads,"uar_[1,5]: uar_alllow",4,1,4,1567166.9631,1.5671669631,368.12,2463.0541871921187,2463.0541871921187,906699.5073891627,0.0,1769433.5,1808582.2,1833249.2666666666,1864675.2999999998,2452647.5833333335,4,4,3167788.0,470822.0,4059999999.9999995,0.0,10000.0,10000.0,3681200.0,1613923994640.0
90,query_es3_1_8.load.inserts,query_es3_1_8,es3,load.inserts,load,load,1,8,24861770.93577,24.861770935770004,156.5451,308.62292451083266,308.62292451083266,48313.406579840754,0.0,10848334.0,19232423.800000004,28490299.13333333,45085255.74999996,168878179.41999972,8,8,16138062243.0,4062814.0,324020000000.0,0.0,100000.0,100000.0,15654510.0,45972020734.0
91,query_es3_1_8.q1.reads,query_es3_1_8,es3,q1.reads,fixed_1: fixed_hf,1,1,8,8776924.8393,8.7769248393,355.0,889.284126278346,889.284126278346,315695.86482881283,0.0,8614014.0,8742847.4,8845608.7,9055005.049999999,14096566.726666681,8,8,24958522.0,8158778.0,11245000000.0,0.0,10000.0,10000.0,3550000.0,2636738500948.0
92,query_es3_1_8.q2.reads,query_es3_1_8,es3,q2.reads,fixed_1: uar,2,1,8,2777670.7369,2.7776707369,367.4893,2511.30085384229,2511.30085384229,922876.1928679055,0.0,1908387.5,2105066.2,2958262.7,3298332.5999999996,24581491.900000036,8,8,114796847.0,1694644.0,3982000000.0,0.0,10000.0,10000.0,3674893.0,2728131087407.0
93,query_es3_1_8.q3.reads,query_es3_1_8,es3,q3.reads,"uar_[1,5]: uar",3,1,8,2402454.5576,2.4024545575999996,367.7677,2944.640753828033,2944.640753828033,1082943.7573616018,0.0,1874972.5,1996658.6,2915761.0666666664,3244904.5,24239658.836666696,8,8,104544534.0,456328.0,3396000000.0,0.0,10000.0,10000.0,3677677.0,2765037844424.0
94,query_es3_1_8.q4.reads,query_es3_1_8,es3,q4.reads,"uar_[1,5]: uar_alllow",4,1,8,1847359.5715,1.8473595715000004,368.09,3861.0038610038614,3861.0038610038614,1421196.9111969112,0.0,1866439.0,2025376.4000000004,2848105.6,3038446.3999999994,3605607.8433333337,8,8,6337716.0,487614.0,2590000000.0,0.0,10000.0,10000.0,3680900.0,2797291204022.0
95,query_es3_1_16.load.inserts,query_es3_1_16,es3,load.inserts,load,load,1,16,45890123.57571,45.89012357571,156.5451,325.7626102706436,325.7626102706436,50996.54040107893,0.0,12942924.5,26801631.00000001,43450764.66666666,96037005.85,561729727.81,16,16,18153751055.0,4179401.0,306972000000.0,0.0,100000.0,100000.0,15654510.0,187309369239.0
